"","Issue","State","ZIP_code","Count","Latitude","Longitude"
"41208","Loan modification，collection，foreclosure","CA",90026,11,34.0761,-118.2646
"41209","Loan modification，collection，foreclosure","CA",90025,23,34.0445,-118.4493
"41210","Loan modification，collection，foreclosure","CA",90024,13,34.066,-118.4276
"41211","Loan modification，collection，foreclosure","CA",90023,12,34.021,-118.2019
"41212","Loan modification，collection，foreclosure","CA",90022,5,34.0285,-118.158
"41213","Loan modification，collection，foreclosure","CA",90020,5,34.0667,-118.3107
"41214","Loan modification，collection，foreclosure","CA",90019,52,34.0479,-118.3389
"41215","Loan modification，collection，foreclosure","CA",90018,28,34.0264,-118.3176
"41216","Loan modification，collection，foreclosure","CA",90017,6,34.0522,-118.2671
"41217","Loan modification，collection，foreclosure","CA",90016,20,34.0314,-118.3531
"41218","Loan modification，collection，foreclosure","CA",90015,9,34.0415,-118.2685
"41219","Loan modification，collection，foreclosure","CA",90014,1,34.043,-118.2519
"41220","Loan modification，collection，foreclosure","CA",90013,1,34.0467,-118.2464
"41221","Loan modification，collection，foreclosure","CA",90012,2,34.0716,-118.2361
"41222","Loan modification，collection，foreclosure","CA",90011,17,34.0013,-118.2586
"41223","Loan modification，collection，foreclosure","CA",90010,27,34.0626,-118.3116
"41224","Loan modification，collection，foreclosure","CA",90009,5,33.9533,-118.3859
"41225","Loan modification，collection，foreclosure","CA",90008,51,34.0092,-118.3444
"41226","Loan modification，collection，foreclosure","CA",90007,4,34.028,-118.2833
"41227","Loan modification，collection，foreclosure","CA",90006,7,34.0471,-118.2937
"41228","Loan modification，collection，foreclosure","CA",90005,65,34.0599,-118.3116
"41229","Loan modification，collection，foreclosure","CA",90004,7,34.0745,-118.3062
"41230","Loan modification，collection，foreclosure","CA",90003,19,33.967,-118.2739
"41231","Loan modification，collection，foreclosure","CA",90002,11,33.9497,-118.2471
"41232","Loan modification，collection，foreclosure","CA",90001,8,33.97,-118.2494
"41233","Loan modification，collection，foreclosure","CA",89523,1,39.5275,-119.9158
"41234","Loan modification，collection，foreclosure","CA",89183,1,35.9833,-115.1679
"41235","Loan modification，collection，foreclosure","CA",89109,1,36.1243,-115.1685
"41236","Loan modification，collection，foreclosure","AZ",95828,1,38.4889,-121.4007
"41237","Loan modification，collection，foreclosure","AZ",93610,1,37.1022,-120.2583
"41238","Loan modification，collection，foreclosure","AZ",93534,1,34.7308,-118.1505
"41239","Loan modification，collection，foreclosure","AZ",92647,1,33.7248,-118.0066
"41240","Loan modification，collection，foreclosure","AZ",92592,1,33.5408,-117.005
"41241","Loan modification，collection，foreclosure","AZ",92101,1,32.7206,-117.1603
"41242","Loan modification，collection，foreclosure","AZ",91913,1,32.6206,-116.9933
"41243","Loan modification，collection，foreclosure","AZ",91364,1,34.1552,-118.5988
"41244","Loan modification，collection，foreclosure","AZ",91204,1,34.1356,-118.2606
"41245","Loan modification，collection，foreclosure","AZ",86445,2,35.8331,-114.4945
"41246","Loan modification，collection，foreclosure","AZ",86442,14,35.0854,-114.5312
"41247","Loan modification，collection，foreclosure","AZ",86440,3,34.8877,-114.5902
"41248","Loan modification，collection，foreclosure","AZ",86438,1,34.8749,-114.0961
"41249","Loan modification，collection，foreclosure","AZ",86429,1,35.1427,-114.5316
"41250","Loan modification，collection，foreclosure","AZ",86426,2,35.0241,-114.5585
"41251","Loan modification，collection，foreclosure","AZ",86413,5,35.3344,-114.4062
"41252","Loan modification，collection，foreclosure","AZ",86409,6,35.3316,-113.9875
"41253","Loan modification，collection，foreclosure","AZ",86406,11,34.6282,-113.588
"41254","Loan modification，collection，foreclosure","AZ",86404,1,34.6159,-114.0245
"41255","Loan modification，collection，foreclosure","AZ",86403,6,34.4975,-114.3382
"41256","Loan modification，collection，foreclosure","AZ",86401,8,35.3534,-113.4104
"41257","Loan modification，collection，foreclosure","AZ",86351,4,34.7777,-111.7565
"41258","Loan modification，collection，foreclosure","AZ",86342,1,34.6316,-111.7772
"41259","Loan modification，collection，foreclosure","AZ",86341,1,34.8793,-111.7636
"41260","Loan modification，collection，foreclosure","AZ",86336,10,34.9056,-111.8823
"41261","Loan modification，collection，foreclosure","AZ",86334,3,34.9575,-112.4213
"41262","Loan modification，collection，foreclosure","AZ",86333,2,34.3104,-112.0771
"41263","Loan modification，collection，foreclosure","AZ",86332,1,34.3739,-112.786
"41264","Loan modification，collection，foreclosure","AZ",86331,3,34.8077,-112.19
"41265","Loan modification，collection，foreclosure","AZ",86329,1,34.4987,-112.2404
"41266","Loan modification，collection，foreclosure","AZ",86327,6,34.5659,-112.2217
"41267","Loan modification，collection，foreclosure","AZ",86326,7,34.6906,-112.0814
"41268","Loan modification，collection，foreclosure","AZ",86325,3,34.7282,-111.8936
"41269","Loan modification，collection，foreclosure","AZ",86324,1,34.8489,-112.1126
"41270","Loan modification，collection，foreclosure","AZ",86323,10,34.7694,-112.3919
"41271","Loan modification，collection，foreclosure","AZ",86322,3,34.5183,-111.8065
"41272","Loan modification，collection，foreclosure","AZ",86320,1,35.1772,-112.6798
"41273","Loan modification，collection，foreclosure","AZ",86315,4,34.6731,-112.2957
"41274","Loan modification，collection，foreclosure","AZ",86314,8,34.598,-112.3217
"41275","Loan modification，collection，foreclosure","AZ",86312,1,34.5865,-112.321
"41276","Loan modification，collection，foreclosure","AZ",86305,3,34.7019,-112.5795
"41277","Loan modification，collection，foreclosure","AZ",86303,7,34.4175,-112.4823
"41278","Loan modification，collection，foreclosure","AZ",86301,5,34.7259,-112.9023
"41279","Loan modification，collection，foreclosure","AZ",86046,1,35.5591,-112.4905
"41280","Loan modification，collection，foreclosure","AZ",86040,2,36.7321,-111.4508
"41281","Loan modification，collection，foreclosure","AZ",86025,1,34.9003,-110.0842
"41282","Loan modification，collection，foreclosure","AZ",86005,2,35.1152,-111.6601
"41283","Loan modification，collection，foreclosure","AZ",86004,12,35.3004,-111.3333
"41284","Loan modification，collection，foreclosure","AZ",86003,1,35.2088,-111.6102
"41285","Loan modification，collection，foreclosure","AZ",86001,11,35.4229,-111.8141
"41286","Loan modification，collection，foreclosure","AZ",85940,1,34.2599,-109.6922
"41287","Loan modification，collection，foreclosure","AZ",85938,1,34.1958,-109.4229
"41288","Loan modification，collection，foreclosure","AZ",85937,7,34.5849,-110.002
"41289","Loan modification，collection，foreclosure","AZ",85935,5,34.1391,-109.8729
"41290","Loan modification，collection，foreclosure","AZ",85933,1,34.4399,-110.4636
"41291","Loan modification，collection，foreclosure","AZ",85929,1,34.1917,-109.9418
"41292","Loan modification，collection，foreclosure","AZ",85925,2,33.903,-109.2826
"41293","Loan modification，collection，foreclosure","AZ",85902,1,34.2487,-110.0456
"41294","Loan modification，collection，foreclosure","AZ",85901,5,33.9612,-109.7707
"41295","Loan modification，collection，foreclosure","AZ",85757,3,32.1386,-111.1097
"41296","Loan modification，collection，foreclosure","AZ",85756,9,32.0734,-110.8893
"41297","Loan modification，collection，foreclosure","AZ",85755,6,32.449,-110.9809
"41298","Loan modification，collection，foreclosure","AZ",85750,15,32.3158,-110.848
"41299","Loan modification，collection，foreclosure","AZ",85749,10,32.2888,-110.6068
"41300","Loan modification，collection，foreclosure","AZ",85748,5,32.2131,-110.7568
"41301","Loan modification，collection，foreclosure","AZ",85747,12,32.1064,-110.7687
"41302","Loan modification，collection，foreclosure","AZ",85746,9,32.1016,-111.0075
"41303","Loan modification，collection，foreclosure","AZ",85745,11,32.2471,-111.0804
"41304","Loan modification，collection，foreclosure","AZ",85743,9,32.3041,-111.1874
"41305","Loan modification，collection，foreclosure","AZ",85742,16,32.4009,-111.0709
"41306","Loan modification，collection，foreclosure","AZ",85741,15,32.336,-111.038
"41307","Loan modification，collection，foreclosure","AZ",85739,15,32.4596,-110.9033
"41308","Loan modification，collection，foreclosure","AZ",85737,12,32.4013,-110.9701
"41309","Loan modification，collection，foreclosure","AZ",85736,1,31.8128,-111.3965
"41310","Loan modification，collection，foreclosure","AZ",85735,3,32.0335,-111.3966
"41311","Loan modification，collection，foreclosure","AZ",85734,1,32.1339,-110.9743
"41312","Loan modification，collection，foreclosure","AZ",85732,2,32.2246,-110.8839
"41313","Loan modification，collection，foreclosure","AZ",85731,2,32.2064,-110.8238
"41314","Loan modification，collection，foreclosure","AZ",85730,12,32.1714,-110.7739
"41315","Loan modification，collection，foreclosure","AZ",85728,2,32.288,-110.9463
"41316","Loan modification，collection，foreclosure","AZ",85719,10,32.2624,-110.9483
"41317","Loan modification，collection，foreclosure","AZ",85718,21,32.3503,-110.9354
"41318","Loan modification，collection，foreclosure","AZ",85716,5,32.2471,-110.9229
"41319","Loan modification，collection，foreclosure","AZ",85715,8,32.253,-110.8388
"41320","Loan modification，collection，foreclosure","AZ",85714,1,32.1637,-110.9326
"41321","Loan modification，collection，foreclosure","AZ",85713,9,32.1888,-110.9774
"41322","Loan modification，collection，foreclosure","AZ",85712,15,32.256,-110.8871
"41323","Loan modification，collection，foreclosure","AZ",85711,11,32.2224,-110.8838
"41324","Loan modification，collection，foreclosure","AZ",85710,15,32.215,-110.8238
"41325","Loan modification，collection，foreclosure","AZ",85708,1,32.1811,-110.8662
"41326","Loan modification，collection，foreclosure","AZ",85706,7,32.1452,-110.9332
"41327","Loan modification，collection，foreclosure","AZ",85705,12,32.2652,-110.9863
"41328","Loan modification，collection，foreclosure","AZ",85704,9,32.3424,-110.9853
"41329","Loan modification，collection，foreclosure","AZ",85658,8,32.5199,-111.2063
"41330","Loan modification，collection，foreclosure","AZ",85653,3,32.3927,-111.3981
"41331","Loan modification，collection，foreclosure","AZ",85650,1,31.489,-110.2053
"41332","Loan modification，collection，foreclosure","AZ",85648,9,31.5698,-110.9569
"41333","Loan modification，collection，foreclosure","AZ",85645,2,31.6301,-111.1183
"41334","Loan modification，collection，foreclosure","AZ",85643,2,32.4563,-110.0901
"41335","Loan modification，collection，foreclosure","AZ",85641,12,31.9727,-110.6698
"41336","Loan modification，collection，foreclosure","AZ",85635,9,31.5822,-110.2334
"41337","Loan modification，collection，foreclosure","AZ",85634,1,32.0473,-112.0581
"41338","Loan modification，collection，foreclosure","AZ",85631,1,32.8172,-110.5086
"41339","Loan modification，collection，foreclosure","AZ",85629,14,31.8984,-111.1071
"41340","Loan modification，collection，foreclosure","AZ",85628,1,31.3375,-110.9375
"41341","Loan modification，collection，foreclosure","AZ",85623,1,32.666,-110.8542
"41342","Loan modification，collection，foreclosure","AZ",85621,2,31.5145,-111.243
"41343","Loan modification，collection，foreclosure","AZ",85616,2,31.7389,-110.2741
"41344","Loan modification，collection，foreclosure","AZ",85615,3,31.4422,-110.1756
"41345","Loan modification，collection，foreclosure","AZ",85614,7,31.7674,-110.8152
"41346","Loan modification，collection，foreclosure","AZ",85613,2,31.5273,-110.3809
"41347","Loan modification，collection，foreclosure","AZ",85610,1,31.7404,-109.6964
"41348","Loan modification，collection，foreclosure","AZ",85607,5,31.5574,-109.2991
"41349","Loan modification，collection，foreclosure","AZ",85603,4,31.4264,-109.9323
"41350","Loan modification，collection，foreclosure","AZ",85602,4,32.1214,-110.3313
"41351","Loan modification，collection，foreclosure","AZ",85552,1,32.8223,-109.7648
"41352","Loan modification，collection，foreclosure","AZ",85547,1,34.2321,-111.3243
"41353","Loan modification，collection，foreclosure","AZ",85546,2,32.7738,-109.5245
"41354","Loan modification，collection，foreclosure","AZ",85544,2,34.4139,-111.5703
"41355","Loan modification，collection，foreclosure","AZ",85543,1,32.8889,-110.0372
"41356","Loan modification，collection，foreclosure","AZ",85541,9,34.0765,-111.1266
"41357","Loan modification，collection，foreclosure","AZ",85540,1,33.013,-109.3382
"41358","Loan modification，collection，foreclosure","AZ",85539,1,33.4108,-110.9278
"41359","Loan modification，collection，foreclosure","AZ",85396,11,33.6167,-112.7547
"41360","Loan modification，collection，foreclosure","AZ",85395,8,33.4828,-112.4098
